List_price,Address,City,State,Beds,Baths,Living_sqft,Property_Type,Year_Built,Price_Sq_Ft_,Drought_Score,Neighbourhood_Homes,Groceries_stores,Services,Emergency,Shopping,Food_and_Drink,Competitive_Score,has_supercenter,has_major_indian_grocery,has_major_entertainment,has_indian_restaurant,has_chinese_restaurant,has_mexican_restaurant,has_boba,has_starbucks,property_url,has_mall,Zipcode,No_of_Schools,Average_rating,County,Walk_score_cat
997575.0,47292 Mission Falls Ct,FREMONT,CA,2.0,2.0,1515.0,Condo,2022.0,658.0,66.0,3.0,7,47,16,9,57,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/47292-Mission-Falls-Ct-94539/home/179138815,0,94539,3.0,7.666666666666667,Alameda,Somewhat Walkable
1016095.0,47312 Mission Falls Ct,FREMONT,CA,2.0,2.0,1515.0,Condo,2022.0,671.0,66.0,3.0,7,47,16,9,57,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/47312-Mission-Falls-Ct-94539/home/179138816,0,94539,3.0,8.666666666666666,Alameda,Somewhat Walkable
986185.0,47302 Mission Falls Ct,FREMONT,CA,2.0,2.5,1496.0,Condo,2022.0,659.0,66.0,3.0,7,47,16,9,57,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/47302-Mission-Falls-Ct-94539/home/179138817,0,94539,3.0,7.666666666666667,Alameda,Somewhat Walkable
1599000.0,4435 Kennett Ter,FREMONT,CA,4.0,3.5,2422.0,Single,2016.0,660.0,66.0,4.0,3,78,3,16,48,90.0,1,0,0,1,1,1,1,0,https://www.redfin.com//CA/Fremont/4435-Kennett-Ter-94536/home/112886472,0,94536,4.0,7.666666666666667,Alameda,Very Walkable
1495000.0,5585 Beau Ct,FREMONT,CA,3.0,2.0,1204.0,Single,1962.0,1242.0,66.0,29.0,3,59,4,25,78,90.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5585-Beau-Ct-94538/home/1603007,1,94538,4.0,7.666666666666667,Alameda,Car Dependent
999888.0,3768 Capitol Ave Unit 518B,FREMONT,CA,2.0,2.0,1109.0,Condo,2019.0,902.0,66.0,3.0,14,52,4,20,75,90.0,0,0,0,0,0,0,0,0,https://www.redfin.com//CA/Fremont/3768-Capitol-Ave-94538/unit-518B/home/168824362,0,94538,4.0,7.666666666666667,Alameda,Very Walkable
1500000.0,1460 Gilbert Ave,FREMONT,CA,4.0,2.5,1785.0,Single,1977.0,840.0,66.0,1.0,6,38,5,19,43,95.0,1,1,1,1,0,1,0,0,https://www.redfin.com//CA/Fremont/1460-Gilbert-Ave-94536/home/2034857,0,94536,4.0,7.666666666666667,Alameda,Car Dependent
1799000.0,41260 Norman Ct,FREMONT,CA,3.0,2.0,1148.0,Single,1956.0,1567.0,66.0,5.0,7,84,12,20,48,90.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/41260-Norman-Ct-94539/home/1792143,0,94539,3.0,6.333333333333333,Alameda,Somewhat Walkable
3980000.0,900 HUNTER Ln,FREMONT,CA,4.0,4.5,4966.0,Single,1993.0,801.0,66.0,1.0,7,75,3,14,68,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/900-Hunter-Ln-94539/home/1324861,1,94539,3.0,6.666666666666667,Alameda,Car Dependent
698000.0,39224 Guardino Dr #218,FREMONT,CA,2.0,2.0,1077.0,Condo,1990.0,648.0,66.0,11.0,3,33,7,15,29,93.0,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/39224-Guardino-Dr-94538/unit-218/home/1233551,0,94538,3.0,6.333333333333333,Alameda,Car Dependent
1250000.0,3445 Little Ct,FREMONT,CA,3.0,1.0,1437.0,Single,1958.0,870.0,66.0,4.0,8,71,3,10,47,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3445-Little-Ct-94538/home/1586595,0,94538,3.0,7.0,Alameda,Car Dependent
1799999.0,5338 Sayre Ave,FREMONT,CA,4.0,3.0,1980.0,Single,1960.0,909.0,66.0,8.0,11,84,1,21,78,92.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5338-Sayre-Ave-94536/home/1058193,1,94536,3.0,8.333333333333334,Alameda,Car Dependent
549000.0,37373 Sequoia Rd,FREMONT,CA,2.0,1.0,750.0,Condo,1986.0,732.0,66.0,11.0,4,66,3,13,48,90.0,1,0,0,1,1,1,1,0,https://www.redfin.com//CA/Fremont/37373-Sequoia-Rd-94536/home/12117639,0,94536,3.0,9.0,Alameda,Car Dependent
1770888.0,38280 Corrigan Ct,FREMONT,CA,3.0,2.0,1667.0,Single,1959.0,1062.0,66.0,8.0,10,60,1,16,61,92.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/38280-Corrigan-Ct-94536/home/527183,0,94536,3.0,6.333333333333333,Alameda,Somewhat Walkable
1888000.0,4226 Nerissa Cir,FREMONT,CA,4.0,2.5,1717.0,Single,1987.0,1100.0,66.0,28.0,13,74,2,22,72,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4226-Nerissa-Cir-94555/home/1109542,0,94555,3.0,7.0,Alameda,Car Dependent
2950000.0,45083 Cougar Cir,FREMONT,CA,5.0,3.0,2600.0,Single,1989.0,1135.0,66.0,1.0,7,75,3,14,68,91.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45083-Cougar-Cir-94539/home/1559513,1,94539,3.0,6.333333333333333,Alameda,Car Dependent
2588000.0,48867 Sauvignon Ct,FREMONT,CA,6.0,4.0,3058.0,Single,1998.0,846.0,66.0,5.0,6,58,1,11,49,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/48867-Sauvignon-Ct-94539/home/1959642,1,94539,3.0,6.333333333333333,Alameda,Car Dependent
2200000.0,752 Topawa Dr,FREMONT,CA,5.0,4.5,2474.0,Single,1976.0,889.0,66.0,5.0,7,47,15,9,50,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/752-Topawa-Dr-94539/home/1263780,0,94539,3.0,6.333333333333333,Alameda,Somewhat Walkable
1450000.0,357 Paso Roble Cmn,FREMONT,CA,4.0,3.5,1842.0,Townhouse,2012.0,787.0,66.0,5.0,3,62,5,14,28,92.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/Fremont/357-Paso-Roble-Cmn-94539/home/40627336,1,94539,3.0,7.666666666666667,Alameda,Car Dependent
1650000.0,311 Sandstone Dr,FREMONT,CA,4.0,2.5,1789.0,Single,1989.0,922.0,66.0,7.0,8,61,4,20,69,90.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/311-Sandstone-Dr-94536/home/1492571,1,94536,3.0,7.666666666666667,Alameda,Car Dependent
750000.0,34671 Agree Ter,FREMONT,CA,2.0,2.0,892.0,Condo,1987.0,841.0,66.0,3.0,13,81,1,20,82,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/34671-Agree-Ter-94555/unit-73/home/1355165,0,94555,3.0,7.333333333333333,Alameda,Car Dependent
675000.0,46885 Fernald Cmn,FREMONT,CA,2.0,1.0,937.0,Condo,1978.0,720.0,66.0,5.0,7,48,15,9,52,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/46885-Fernald-Cmn-94539/unit-46/home/1650559,0,94539,4.0,7.333333333333333,Alameda,Very Walkable
1970440.0,45347 Lumen Terrace Way 102,FREMONT,CA,4.0,3.5,2493.0,Condo,2022.0,790.0,66.0,3.0,8,44,18,13,70,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45347-Lumen-Ter-94539/home/178993931,1,94539,3.0,7.333333333333333,Alameda,Car Dependent
1679095.0,45158 Tom Blalock Way 307,FREMONT,CA,3.0,3.5,2392.0,Condo,2022.0,702.0,66.0,3.0,8,44,19,13,70,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45158-Tom-Blalock-St-94539/home/177943120,1,94539,4.0,7.333333333333333,Alameda,Car Dependent
1862575.0,45318 Silhouette Cmn Unit 101 F1,FREMONT,CA,4.0,3.5,2500.0,Condo,2023.0,745.0,66.0,3.0,8,44,19,13,70,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45318-Silhouette-Cmn-94539/unit-101-F1/home/178974349,1,94539,3.0,9.0,Alameda,Car Dependent
1836575.0,1908 Reflection Cmn Unit 101 F3,FREMONT,CA,4.0,3.5,2460.0,Condo,2023.0,747.0,66.0,3.0,8,44,18,13,70,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/1908-Reflection-Cmn-94539/unit-101-F3/home/178974115,1,94539,3.0,7.0,Alameda,Car Dependent
988888.0,45128 Warm Springs Blvd #406,FREMONT,CA,2.0,2.0,1301.0,Condo,2019.0,760.0,66.0,3.0,8,44,1,13,68,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45128-Warm-Springs-Blvd-94539/unit-406/home/168827911,1,94539,3.0,8.0,Alameda,Car Dependent
1679095.0,45158 Tom Blalock St Unit 307 B4,FREMONT,CA,3.0,3.5,2392.0,Condo,2023.0,702.0,66.0,3.0,8,44,19,13,70,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45158-Tom-Blalock-St-94539/unit-307-B4/home/178960638,1,94539,4.0,8.0,Alameda,Car Dependent
1800000.0,45249 Electric Ter #101,FREMONT,CA,4.0,3.5,2453.0,Condo,2019.0,734.0,66.0,3.0,8,44,1,13,65,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45249-Electric-Ter-94539/unit-101/home/168828105,1,94539,4.0,8.0,Alameda,Car Dependent
2490000.0,2632 Middlefield Ave,FREMONT,CA,4.0,3.5,2109.0,Single,1959.0,1181.0,66.0,1.0,7,72,10,23,52,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/2632-Middlefield-Ave-94539/home/1108109,1,94539,4.0,8.0,Alameda,Car Dependent
1498000.0,37965 Stenhammer Dr,FREMONT,CA,4.0,3.0,1832.0,Single,1959.0,818.0,66.0,3.0,5,37,6,21,33,93.0,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/37965-Stenhammer-Dr-94536/home/1260309,0,94536,4.0,8.0,Alameda,Car Dependent
2499000.0,44873 Camellia,FREMONT,CA,4.0,3.0,2544.0,Single,1970.0,982.0,66.0,3.0,8,39,1,15,61,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/44873-Camellia-Dr-94539/home/883190,1,94539,4.0,8.0,Alameda,Car Dependent
649888.0,38739 Aurora Ter,FREMONT,CA,2.0,1.5,1120.0,Townhouse,1980.0,580.0,66.0,6.0,5,39,6,21,37,92.0,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/38739-Aurora-Ter-94536/unit-16/home/1858362,0,94536,4.0,8.0,Alameda,Car Dependent
1599000.0,35879 Adobe Dr,FREMONT,CA,4.0,2.0,1740.0,Single,1957.0,919.0,66.0,13.0,12,88,2,21,75,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/35879-Adobe-Dr-94536/home/1793925,0,94536,4.0,8.0,Alameda,Car Dependent
1016725.0,47252 Mission Falls Ct,FREMONT,CA,2.0,2.0,1515.0,Condo,2022.0,671.0,66.0,3.0,7,47,16,9,57,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/47252-Mission-Falls-Ct-94539/home/178764595,0,94539,4.0,8.0,Alameda,Somewhat Walkable
1789000.0,4434 Kennett Ter,FREMONT,CA,4.0,3.5,2422.0,Single,2016.0,739.0,66.0,4.0,3,78,3,16,48,90.0,1,0,0,1,1,1,1,0,https://www.redfin.com//CA/Fremont/4434-Kennett-Ter-94536/home/112886447,0,94536,3.0,8.333333333333334,Alameda,Very Walkable
1720000.0,4767 Mendocino Ter,FREMONT,CA,4.0,2.5,1863.0,Single,1987.0,923.0,66.0,28.0,13,80,1,19,83,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4767-Mendocino-Ter-94555/home/1603468,0,94555,3.0,7.333333333333333,Alameda,Car Dependent
2500000.0,4117 Argyle Ct,FREMONT,CA,6.0,4.0,3274.0,Single,1968.0,764.0,66.0,8.0,4,73,1,12,50,92.0,1,0,0,1,1,1,1,0,https://www.redfin.com//CA/Fremont/4117-Argyle-Ct-94536/unit-A/home/740249,0,94536,3.0,6.333333333333333,Alameda,Very Walkable
2999999.0,3207 Washington Blvd,FREMONT,CA,4.0,4.5,2364.0,Single,1952.0,1269.0,66.0,5.0,6,80,12,18,43,90.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3207-Washington-Blvd-94539/home/1377816,0,94539,3.0,6.0,Alameda,Very Walkable
1468000.0,38539 Mission Blvd,FREMONT,CA,3.0,2.5,1448.0,Single,2022.0,1014.0,66.0,5.0,5,37,6,22,39,90.0,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/38539-Mission-Blvd-94536/home/1074436,0,94536,4.0,6.0,Alameda,Car Dependent
1478195.0,45158 Tom Blalock St Unit 209 B4,FREMONT,CA,3.0,3.0,1886.0,Condo,2023.0,784.0,66.0,3.0,8,44,19,13,70,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45158-Tom-Blalock-St-94539/unit-209-B4/home/178601459,1,94539,3.0,6.333333333333333,Alameda,Car Dependent
1302195.0,45158 Tom Blalock St Unit 206 B4,FREMONT,CA,2.0,2.0,1678.0,Condo,2023.0,776.0,66.0,3.0,8,44,19,13,70,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45158-Tom-Blalock-St-94539/unit-206-B4/home/178553372,1,94539,0.0,6.333333333333333,Alameda,Car Dependent
1013725.0,202 Mission Falls Ln,FREMONT,CA,2.0,2.5,1496.0,Condo,2022.0,678.0,66.0,3.0,7,47,17,9,57,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/202-Mission-Falls-Ln-94539/home/178482826,0,94539,3.0,6.333333333333333,Alameda,Very Walkable
2388000.0,44936 Winding Ln,FREMONT,CA,5.0,3.0,2580.0,Single,1962.0,926.0,66.0,3.0,8,41,1,14,62,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/44936-Winding-Ln-94539/home/957815,1,94539,3.0,8.333333333333334,Alameda,Car Dependent
588500.0,3509 Pepperwood Ter #206,FREMONT,CA,2.0,2.0,981.0,Condo,1985.0,600.0,66.0,11.0,4,73,3,16,45,90.0,1,0,0,1,1,1,1,0,https://www.redfin.com//CA/Fremont/3509-Pepperwood-Ter-94536/unit-206/home/1182011,0,94536,4.0,6.333333333333333,Alameda,Somewhat Walkable
1098000.0,3998 Fossano Cmn,FREMONT,CA,3.0,3.5,1771.0,Townhouse,2017.0,620.0,66.0,1.0,6,82,12,19,45,90.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3998-Fossano-Cmn-94538/home/143117736,1,94538,4.0,6.333333333333333,Alameda,Very Walkable
1090000.0,36614 Charles St,NEWARK,CA,3.0,2.0,1505.0,Single,1954.0,724.0,66.0,13.0,8,82,3,18,50,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Newark/36614-Charles-St-94560/home/1612792,0,94560,4.0,6.333333333333333,Alameda,Car Dependent
999999.0,253 Corte San Pablo,FREMONT,CA,3.0,2.0,1242.0,Townhouse,1971.0,805.0,66.0,5.0,3,69,8,19,29,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/253-Corte-San-Pablo-94539/home/1977683,1,94539,3.0,7.333333333333333,Alameda,Car Dependent
2574888.0,42410 Paseo Padre Pkwy,FREMONT,CA,4.0,3.0,2290.0,Single,1977.0,1124.0,66.0,5.0,4,77,10,17,35,90.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/42410-Paseo-Padre-Pkwy-94539/home/1353712,0,94539,3.0,6.333333333333333,Alameda,Car Dependent
2199488.0,772 Sunrise Dr,FREMONT,CA,4.0,2.5,2052.0,Single,1987.0,1072.0,66.0,6.0,5,71,4,15,59,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/772-Sunrise-Dr-94539/home/1721628,1,94539,4.0,6.333333333333333,Alameda,Car Dependent
2699000.0,35578 Rockland Ct,FREMONT,CA,5.0,3.0,2746.0,Single,1999.0,983.0,66.0,7.0,8,56,4,21,67,90.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/35578-Rockland-Ct-94536/home/1959310,1,94536,3.0,7.333333333333333,Alameda,Car Dependent
450000.0,39109 Guardino Dr #335,FREMONT,CA,1.0,1.0,693.0,Condo,1987.0,649.0,66.0,3.0,3,31,7,15,31,90.0,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/39109-Guardino-Dr-94538/unit-335/home/2006755,0,94538,3.0,6.333333333333333,Alameda,Somewhat Walkable
1388888.0,5963 Via Lugano,FREMONT,CA,4.0,3.5,1969.0,Townhouse,2012.0,705.0,66.0,10.0,10,89,1,15,89,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5963-Via-Lugano-94555/home/17185478,0,94555,3.0,7.666666666666667,Alameda,Car Dependent
659900.0,3303 Owen Cmn,FREMONT,CA,2.0,1.0,900.0,Townhouse,1971.0,733.0,66.0,4.0,6,55,4,14,51,90.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3303-Owen-Cmn-94536/home/2039128,0,94536,3.0,7.666666666666667,Alameda,Somewhat Walkable
1288000.0,5720 Oceanspray Rd,NEWARK,CA,4.0,3.5,2131.0,Townhouse,2017.0,604.0,66.0,5.0,10,79,2,16,87,96.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Newark/5720-Oceanspray-Rd-94560/home/112885676,1,94560,3.0,4.666666666666667,Alameda,Somewhat Walkable
1600000.0,33308 Jamie Cir,FREMONT,CA,5.0,2.5,2355.0,Single,1994.0,679.0,66.0,3.0,13,71,1,26,83,90.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/33308-Jamie-Cir-94555/home/1670311,0,94555,3.0,8.666666666666666,Alameda,Car Dependent
1428000.0,42589 Fern Cir,FREMONT,CA,3.0,2.5,1488.0,Single,1987.0,960.0,66.0,3.0,6,75,11,19,48,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/42589-Fern-Cir-94538/home/1796637,1,94538,3.0,8.666666666666666,Alameda,Car Dependent
1998950.0,3312 Trafalgar Rd,FREMONT,CA,4.0,2.5,1673.0,Single,1976.0,1195.0,66.0,28.0,15,61,3,25,78,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3312-Trafalgar-Rd-94555/home/1817691,1,94555,3.0,9.0,Alameda,Somewhat Walkable
1100000.0,486 Niles Cmn,FREMONT,CA,3.0,2.5,1314.0,Townhouse,2008.0,837.0,66.0,3.0,8,66,7,23,52,90.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/486-Niles-Cmn-94536/home/22656722,1,94536,3.0,7.0,Alameda,Car Dependent
1525000.0,37860 Blacow Rd,FREMONT,CA,4.0,3.0,1676.0,Single,1953.0,910.0,66.0,8.0,8,83,25,24,56,92.0,1,1,0,1,1,1,0,1,https://www.redfin.com//CA/Fremont/37860-Blacow-Rd-94536/home/1052934,0,94536,3.0,7.0,Alameda,Car Dependent
1789950.0,5124 Eggers Dr,FREMONT,CA,4.0,2.0,1675.0,Single,1960.0,1069.0,66.0,8.0,10,79,1,21,71,92.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5124-Eggers-Dr-94536/home/1432580,1,94536,3.0,7.0,Alameda,Somewhat Walkable
488000.0,26 Essanay,FREMONT,CA,1.0,1.0,576.0,Condo,1984.0,847.0,66.0,1.0,5,34,6,19,35,90.0,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/26-Essanay-Ave-94536/unit-8/home/1665659,0,94536,3.0,7.666666666666667,Alameda,Somewhat Walkable
899000.0,37924 Luma Ter,NEWARK,CA,3.0,3.0,1540.0,Condo,2015.0,584.0,66.0,9.0,9,79,4,19,71,96.0,0,1,1,1,1,1,1,1,https://www.redfin.com//CA/Newark/37924-Luma-Ter-94560/home/112885845,1,94560,3.0,7.0,Alameda,Somewhat Walkable
984955.0,47232 Mission Falls Ct,FREMONT,CA,2.0,2.0,1515.0,Condo,2022.0,650.0,66.0,3.0,7,47,16,9,57,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/47232-Mission-Falls-Ct-94539/home/178764591,0,94539,3.0,7.0,Alameda,Somewhat Walkable
728000.0,3467 Pennsylvania Cmn Unit 16A,FREMONT,CA,2.0,2.0,944.0,Condo,1981.0,771.0,66.0,11.0,11,49,4,17,64,90.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3467-Pennsylvania-Cmn-94536/unit-16A/home/545192,0,94536,3.0,7.666666666666667,Alameda,Very Walkable
750000.0,3975 Lake Tahoe Ter,FREMONT,CA,2.0,1.5,1056.0,Townhouse,1971.0,710.0,66.0,1.0,13,77,5,28,91,90.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3975-Lake-Tahoe-Ter-94555/home/589272,0,94555,3.0,7.333333333333333,Alameda,Somewhat Walkable
1500000.0,4960 Friar Ave,FREMONT,CA,4.0,2.0,1380.0,Single,1985.0,1087.0,66.0,28.0,11,88,1,19,88,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4960-Friar-Ave-94555/home/646077,0,94555,3.0,7.666666666666667,Alameda,Somewhat Walkable
439000.0,4920 Bridgepointe Pl,UNION CITY,CA,1.0,1.0,672.0,Condo,1985.0,653.0,66.0,1.0,11,91,3,14,100,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Union-City/4920-Bridgepointe-Pl-94587/unit-41/home/768668,0,94587,3.0,7.0,Alameda,Car Dependent
1399800.0,77 King Ave,FREMONT,CA,3.0,2.0,1485.0,Single,1999.0,943.0,66.0,7.0,8,59,4,20,68,90.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/77-King-Ave-94536/home/882739,1,94536,3.0,6.333333333333333,Alameda,Car Dependent
1098000.0,42638 Jefferson St,FREMONT,CA,3.0,1.0,1000.0,Single,1958.0,1098.0,66.0,3.0,6,72,10,23,50,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/42638-Jefferson-St-94538/home/993587,1,94538,3.0,6.333333333333333,Alameda,Somewhat Walkable
2189950.0,4133 Mattos Dr,FREMONT,CA,4.0,2.5,2091.0,Single,1958.0,1047.0,66.0,8.0,4,71,1,16,54,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4133-Mattos-Dr-94536/home/1053644,0,94536,3.0,7.0,Alameda,Somewhat Walkable
2498999.0,42980 Noria Rd,FREMONT,CA,4.0,3.0,2247.0,Single,1979.0,1112.0,66.0,1.0,2,72,7,21,36,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/42980-Noria-Rd-94539/home/1082784,1,94539,3.0,5.0,Alameda,Somewhat Walkable
1290000.0,3333 Hogarth Pl,FREMONT,CA,3.0,2.0,1298.0,Single,1976.0,994.0,66.0,28.0,16,60,3,26,74,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3333-Hogarth-Pl-94555/home/1134684,1,94555,4.0,5.0,Alameda,Car Dependent
470000.0,39059 Guardino Dr #104,FREMONT,CA,1.0,1.0,693.0,Condo,1987.0,678.0,66.0,3.0,3,34,7,15,32,93.0,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/39059-Guardino-Dr-94538/unit-104/home/1415203,0,94538,3.0,7.0,Alameda,Somewhat Walkable
1000000.0,5116 Trade Wind Ln,FREMONT,CA,3.0,2.0,1325.0,Single,1961.0,755.0,66.0,1.0,11,78,1,26,81,92.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5116-Trade-Wind-Ln-94538/home/1560081,1,94538,3.0,7.666666666666667,Alameda,Car Dependent
1399900.0,41265 Malcolmson St,FREMONT,CA,3.0,2.0,1246.0,Single,1958.0,1124.0,66.0,2.0,5,89,12,18,44,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/41265-Malcolmson-St-94538/home/1586607,1,94538,3.0,7.666666666666667,Alameda,Very Walkable
685000.0,39029 Guardino Dr #224,FREMONT,CA,2.0,2.0,1053.0,Condo,1987.0,651.0,66.0,3.0,4,33,7,15,33,92.0,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/39029-Guardino-Dr-94538/unit-224/home/1755078,0,94538,5.0,7.666666666666667,Alameda,Somewhat Walkable
999888.0,4141 Sora Cmn,FREMONT,CA,2.0,2.5,1471.0,Townhouse,1984.0,680.0,66.0,10.0,12,69,3,22,68,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4141-Sora-Cmn-94555/home/1757629,0,94555,3.0,7.0,Alameda,Very Walkable
1249000.0,3548 Hart Cmn,FREMONT,CA,3.0,2.5,1637.0,Townhouse,1996.0,763.0,66.0,1.0,7,56,4,15,46,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3548-Hart-Cmn-94538/home/1868995,0,94538,3.0,7.666666666666667,Alameda,Very Walkable
634888.0,188 Hackamore Cmn,FREMONT,CA,2.0,1.0,878.0,Condo,1984.0,723.0,66.0,5.0,7,47,16,9,56,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/188-Hackamore-Cmn-94539/unit-72/home/1952816,0,94539,3.0,6.333333333333333,Alameda,Very Walkable
1385000.0,4318 Castanos St,FREMONT,CA,4.0,2.0,1387.0,Single,1967.0,999.0,66.0,13.0,8,76,2,24,66,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4318-Castanos-St-94536/home/1978408,0,94536,3.0,8.333333333333334,Alameda,Somewhat Walkable
599950.0,40425 Chapel Way #311,FREMONT,CA,2.0,2.0,1052.0,Condo,1983.0,570.0,66.0,1.0,6,86,1,15,42,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/40425-Chapel-Way-94538/unit-311/home/2020928,0,94538,3.0,7.666666666666667,Alameda,Somewhat Walkable
2088888.0,5341 Rancho Del Sur Dr,FREMONT,CA,4.0,2.5,2035.0,Single,2017.0,1026.0,66.0,28.0,13,92,1,17,96,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5341-Rancho-Del-Sur-Dr-94555/home/95474239,0,-3513,3.0,7.0,Alameda,Car Dependent
1150000.0,37986 Luma Ter,NEWARK,CA,3.0,3.5,1873.0,Townhouse,2015.0,614.0,66.0,5.0,9,80,3,20,70,96.0,0,1,1,1,1,1,1,1,https://www.redfin.com//CA/Newark/37986-Luma-Ter-94560/home/108578023,1,94560,3.0,7.0,Alameda,Somewhat Walkable
998000.0,3875 Parasol Cmn,FREMONT,CA,2.0,2.5,1338.0,Townhouse,2017.0,746.0,66.0,10.0,12,72,3,20,82,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3875-Parasol-Cmn-94555/home/143117762,1,94555,3.0,7.333333333333333,Alameda,Very Walkable
